Category,Title
sports,“நான் இந்தியன் என்பதால் உலகக் கோப்பையை இந்தியா வெல்லும் என கூறலாம். ஆனால்...” - யுவராஜ் சிங்கின் கவலை | I can be a patriot and say India will win but Yuvraj ahead of World Cup - hindutamil.in
sports,ஆஸ்திரேலிய டி20 அணியின் ‘ஓப்பனர்’ ஆகிறார் ஸ்டீவ் ஸ்மித்! - திடீர் முடிவின் பின்னணி | Steve Smith set to open for Australia against South Africa in the T20 series - hindutamil.in
sports,சன்ரைசர்ஸ் ஹைதராபாத் அணியின் தலைமைப் பயிற்சியாளராக டேனியல் வெட்டோரி நியமனம்! | Daniel Vettori appointed as head coach of Sunrisers Hyderabad - hindutamil.in
sports,பாகிஸ்தான் கிரிக்கெட் அணியின் தலைமைத் தேர்வாளர் ஆனார் இன்சமாம்! | pakistan cricket board re appoint inzamam ul haq as chief selector - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | தென் கொரியாவை வீழ்த்தி அரை இறுதிக்கு முன்னேறியது இந்தியா | India beat South Korea in Asian Champions Trophy hockey semi final - hindutamil.in
sports,பாரா பாட்மிண்டன் இந்திய ஜோடிக்கு தங்கம் | Para badminton gold for Indian pair - hindutamil.in
sports,ODI WC 2023 | ஆஸ்திரேலிய அணியில் மார்னஸ் லபுஷேன் நீக்கம் | ODI WC 2023 Marnus Labuschagne is dropped from the Australian team - hindutamil.in
sports,"உலகக் கோப்பை கால்பந்து | கால் இறுதி சுற்றில் இங்கிலாந்து, ஆஸ்திரேலியா | World Cup Soccer England Australia in the quarter finals - hindutamil.in"
sports,WI vs IND | 3-வது டி20-ல் இன்று மோதல்: வெற்றி நெருக்கடியில் இந்திய அணி | india to play with west indies in third t20i match must win situation - hindutamil.in
sports,உலகக் கோப்பையுடன் கேப்டன் ரோகித் சர்மா உற்சாக போஸ்! | team india Captain Rohit Sharma poses with ODI World Cup - hindutamil.in
sports,ஆசிய சாம்பியன்ஸ் டிராபி ஹாக்கி | புள்ளிகள் பட்டியலில் இந்தியா முதலிடம் | Asian Champions Trophy Hockey India tops the points table - hindutamil.in
sports,ஹர்திக் பாண்டியா கேப்டன்சியின் ‘மேட்டிமைத்தனம்?’ - செய்த தவறையே செய்யும் மெத்தனம்! | team india Hardik Pandya s captaincy arrogance - hindutamil.in
sports,ODI WC 2023 | கம்மின்ஸ் தலைமையில் 18 வீரர்கள் அடங்கிய முதற்கட்ட அணியை அறிவித்த ஆஸி. | cricket australia announced preliminary squad for odi world cup captain cummins - hindutamil.in
sports,WI vs IND | “நாங்கள் சிறப்பாக பேட் செய்திருக்க வேண்டும்” - கேப்டன் ஹர்திக் பாண்டியா | WI vs IND We should have batted better Captain Hardik Pandya after defeat - hindutamil.in
sports,ஆசிய சாம்பியன்ஸ் டிராபி ஹாக்கி | ஜப்பானுடன் போராடி டிரா செய்த பாகிஸ்தான் | asian champions trophy hockey pakistan draws with japan - hindutamil.in
sports,உலகக் கோப்பை மகளிர் கால்பந்து | தெ.ஆப்பிரிக்காவை வெளியேற்றிய நெதர்லாந்து | fifa women s world cup football netherlands eliminates south africa - hindutamil.in
sports,ஆசிய சாம்பியன்ஸ் டிராபி ஹாக்கி | சீனா - தென் கொரியா ஆட்டம் டிரா | asian champions trophy hockey china south korea match drawn - hindutamil.in
sports,ஆஸ்திரேலிய ஓபன்: பிரனோய் தோல்வி | Australian Open HS Prannoy Lost in final - hindutamil.in
sports,மோட்டார் சைக்கிள் பந்தயத்தில் விபத்து: பெங்களூரைச் சேர்ந்த இளம் வீரர் உயிரிழப்பு | Motorcycle racing accident Bengaluru youth dies - hindutamil.in
sports,"ODI WC அரை இறுதி | ‘இந்தியா, இங்கிலாந்து, ஆஸ்திரேலியா, பாகிஸ்தான் அணிகள் தகுதி பெறும்’ - இயன் மோர்கன் | ODI WC Semi Final India England Australia Pakistan will qualify eoin Morgan - hindutamil.in"
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | 5- 0 என்ற கோல் கணக்கில் மலேசியாவை வீழ்த்தியது இந்தியா | Asian Hockey Champions Trophy | India beat Malaysia 5-0 - hindutamil.in
sports,“விளையாட்டை அரசியலில் கலக்கக் கூடாது” - இந்தியாவில் நடைபெறும் உலகக் கோப்பையில் பங்கேற்க பாகிஸ்தானுக்கு அனுமதி | Pakistan government approves his team To Play Cricket World Cup In India - hindutamil.in
sports,"WI vs IND | நிகோலஸ் பூரன் அதிரடி ஆட்டம் - விக்கெட் சரிவுக்கு மத்தியில் வெஸ்ட் இண்டீஸ் த்ரில் வெற்றி | WI clinch thriller by 2 wickets, extend series lead to 2-0 - hindutamil.in"
sports,உலக மாற்றுத் திறனாளிகள் போட்டி: தமிழக வீரர்கள் சாதனை | World Paralympic Games: Tamil Nadu Players Record - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | இந்தியா - மலேசியா இன்று மோதல் | asian champions trophy hockey india malaysia to clash today - hindutamil.in
sports,பிஃபா மகளிர் உலகக் கோப்பை கால்பந்து | சுவிட்சர்லாந்தை வீழ்த்தி கால் இறுதியில் கால்பதித்தது ஸ்பெயின் | FIFA Women s World Cup Soccer Spain beat Switzerland in quarter finals - hindutamil.in
sports,ஆஸ்திரேலிய ஓபன் | இறுதிப் போட்டியில் ஹெச்.எஸ்.பிரனோய் | Australian badminton Open HS Prannoy in the final - hindutamil.in
sports,தங்கம் வென்றார் ஜெஸ்வின் ஆல்ட்ரின் | Long jumper Jeswin Aldrin won gold in Switzerland - hindutamil.in
sports,மேற்கு இந்தியத் தீவுகள் அணியுடன் 2-வது டி20-ல் இந்தியா இன்று மோதல் | team India to play with west indies in second t20i match today - hindutamil.in
sports,சர்வதேச கிரிக்கெட்டிலிருந்து ஓய்வு பெற்றார் இங்கிலாந்து வீரர் அலெக்ஸ் ஹேல்ஸ் | england cricketer alex hales announced retirement from international cricket - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | பாக். அணியின் பிசியோவாக இயங்கும் சென்னைவாசி | Asian Hockey Champions Trophy Rajakamal Chennai who is physio of pakistan team - hindutamil.in
sports,ஆர்சிபி அணியின் தலைமை பயிற்சியாளர் ஆனார் ஆண்டி ஃபிளவர் | andy flower appointed as head coach of rcb team ipl cricket - hindutamil.in
sports,ODI WC 2023 | “இந்திய அணியை வீழ்த்தும் மேட்ச் வின்னர்கள் பாக். அணியில் உள்ளனர்!” - வக்கார் யூனிஸ் | ODI WC 2023 pakistan have Match winners to defeat team india Waqar Younis - hindutamil.in
sports,"WI vs IND: முதல் டி20 போட்டியில் தோல்வி | ஹர்திக் பாண்டியா, திராவிட் மீது எழும் விமர்சனங்கள்! | Defeat in T20i Criticisms on Hardik Pandya Rahul Dravid wi vs ind - hindutamil.in"
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | மலேசியாவுக்கு 2-வது வெற்றி | Asian Hockey Champions Trophy 2nd win for Malaysia - hindutamil.in
sports,உலக வில்வித்தையில் இந்திய அணிக்கு தங்கம் | Indian team wins gold in world archery - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | பாகிஸ்தான் - தென் கொரியா ஆட்டம் டிரா | asian hockey champions trophy pakistan south korea match drawn - hindutamil.in
sports,செஸ் தரவரிசையில் முன்னேற்றம்: குகேஷுக்கு முதல்வர் ஸ்டாலின் வாழ்த்து | Progress in chess rankings CM Stalin congratulates Gukesh - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | ஜப்பானுக்கு எதிரான ஆட்டத்தை போராடி டிரா செய்தது இந்தியா | Asian Hockey Champions Trophy India fought to a draw against Japan - hindutamil.in
sports,விக்கெட்டுகளை இழந்தால் இலக்கை துரத்துவது கடினம்: கேப்டன் ஹர்திக் பாண்டியா கருத்து | Chasing the target is difficult if you lose wickets Says captain Hardik Pandya - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி: பாகிஸ்தான் அணி தோல்வி | Asian Hockey Champions Trophy Pakistan Team Defeated - hindutamil.in
sports,"பிஃபா மகளிர் உலகக் கோப்பை கால்பந்து | நாக் அவுட் சுற்றில் மொராக்கோ: ஜெர்மனி, தென் கொரியா வெளியேற்றம் | FIFA Women's World Cup Soccer Morocco in knockout round Germany South Korea out - hindutamil.in"
sports,ஆஸ்திரேலிய ஓபன் பாட்மிண்டன் | கால் இறுதியில் சிந்து | Australian Open Badminton pv sindhu at the end of the quarter - hindutamil.in
sports,பிராக் ஓபன் டென்னிஸ் தொடர் | 2-வது சுற்றில் அங்கிதா | Prague Open Tennis Series Ankita in the 2nd round - hindutamil.in
sports,WI vs IND முதல் டி20: இந்தியாவை 4 ரன்கள் வித்தியாசத்தில் வீழ்த்தியது மே.இ.தீவுகள் | west indies beats India by 4 runs in first t20i cricket match - hindutamil.in
sports,இந்தியாவின் நம்பர் 1 செஸ் வீரர்: தமிழகத்தின் குகேஷ் சாதனை | India s number 1 Chess Player Tamil Nadu s gukesh rocks - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி | IND vs CHN: இந்தியா அபார வெற்றி! | Asian Champions Trophy hockey IND vs CHN thumping win for India! - hindutamil.in
sports,சிறப்பாக விளையாடி என்ன பயன்? - ஐசிசி WTC புள்ளிப் பட்டியலில் மே.இ.தீவுகளுக்கும் கீழே சென்ற இங்கிலாந்து! | England drop below West Indies in WTC 2023-25 table after ICC slaps - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி: எதிர்பார்ப்பில் செல்வம் கார்த்தி | Asian Hockey Champions Trophy Selvam Karthi performance expectation - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி சென்னையில் இன்று தொடக்கம்: இந்திய அணி சீனாவுடன் பலப்பரீட்சை | Asian Hockey Champions Trophy Begins Today in Chennai Team India vs China - hindutamil.in
sports,இஷான் vs சஞ்சு? - விக்கெட் கீப்பர் விவாதத்தை முடித்து வைத்த கே.எல்.ராகுலின் பயிற்சிப் படங்கள் | Practice pictures of KL Rahul put an end to Ishan Kishan vs Sanju Samson debate - hindutamil.in
sports,நாமெல்லாம் ‘பாஸ்பால்’ அதிரடி ஆடினால் டீமை விட்டுத் தூக்கிடுவாங்க: அஸ்வின் மனம் திறப்பு | Ashwin on why Bazball can’t work in India says will drop at least four players - hindutamil.in
sports,விராட் கோலி சொன்ன யோசனை எனக்கு உதவியது: ஹர்திக் பாண்டியா | Virat Kohli s suggestion helped me team india Captain Hardik Pandya - hindutamil.in
sports,ஆசிய விளையாட்டுப் போட்டி: இந்திய கால்பந்து அணி அறிவிப்பு | Asian Games Indian Football Team Announced - hindutamil.in
sports,ஆசிய ஹாக்கி சாம்பியன்ஸ் டிராபி தொடர் ஆசிய விளையாட்டுக்கான பயிற்சியாக அமையும்: இந்திய அணியின் பயிற்சியாளர் கிரேக் ஃபுல்டன் கருத்து | Asian Hockey Champions Trophy will be practice for Asian Games India coach - hindutamil.in
sports,"பிஃபா மகளிர் உலகக் கோப்பை கால்பந்து: தோல்வியில் இருந்து தப்பித்தது அமெரிக்கா; இங்கிலாந்து, டென்மார்க் நாக் அவுட் சுற்றுக்கு முன்னேற்றம் | FIFA Women World Cup Soccer USA escape defeat England Denmark enters knockout - hindutamil.in"
sports,உலக பல்கலைக்கழக விளையாட்டு: மகளிர் துப்பாக்கி சுடுதலில் இந்தியாவுக்கு தங்கப் பதக்கம் | World University Games India wins gold in women s shooting - hindutamil.in
sports,"பாட்மிண்டன் தரவரிசை பிரனோய், லக்‌ஷயா முன்னேற்றம் | Badminton Ranking Prannoy Lakshya Progress - hindutamil.in"
sports,WI vs IND | ஒருநாள் தொடரை வென்றது இந்தியா! | India won the ODI series against west indies - hindutamil.in
sports,ஆசிய சாம்பியன்ஸ் டிராபி ஹாக்கி | சென்னை வந்தது பாகிஸ்தான் அணி | asian men s hockey champions trophy 2023 pakistan team arrives chennai - hindutamil.in
sports,"WI vs IND 3rd ODI | இந்திய அணி 351 ரன்கள் குவிப்பு: கிஷன், சஞ்சு, பாண்டியா அதிரடி | 3rd ODI team india scores 351 runs Kishan Sanju Samson smashes - hindutamil.in"
sports,ராயுடுவை முற்றுகையிட்ட அமராவதி விவசாயிகள் | Amaravati farmers besieged Rayudu - hindutamil.in
sports,உலகப் பல்கலைக்கழக விளையாட்டு: இந்தியாவுக்கு மேலும் 3 தங்கம் | World University Games 3 more golds for India - hindutamil.in
sports,உலக கோப்பை கால்பந்து: ஸ்பெயினை வீழ்த்திய ஜப்பான் | World Cup football Japan beats Spain - hindutamil.in
sports,மணிப்பூர் கலவரத்தில் என்னுடைய வீடு எரிக்கப்பட்டது: இந்திய கால்பந்து வீரரின் சோகம் | My House Burned in Manipur violence Tragedy of an Indian Football player - hindutamil.in
sports,மேற்கு இந்தியத் தீவுகள் அணிக்கு எதிராக இன்று 3-வது ஒருநாள் போட்டி: தொடரை வெல்லும் முனைப்பில் இந்தியா | 3rd ODI vs West Indies today India on course to win the series - hindutamil.in
sports,இதுவே நான் விளையாடிய கடைசி டெஸ்ட் போட்டி: இங்கிலாந்து வீரர் மொயின் அலி | england all rounder moeen ali confirmed he has played his final Test cricket - hindutamil.in
sports,LPL | ஆட்டத்தை இடைமறித்த பாம்பு: வங்கதேசத்தை மேற்கோள் காட்டி தினேஷ் கார்த்திக் ட்வீட் | LPL t20 match snake that interrupt game Dinesh Karthik tweet quoting Bangladesh - hindutamil.in
sports,ஆஷஸ் 5-வது டெஸ்ட் | ஆஸி.யை வீழ்த்தியது இங்கிலாந்து: கடைசி விக்கெட்டை கைப்பற்றிய ஸ்டூவர்ட் பிராட் | Ashes 5th Test England beat Australia Stuart Broad takes last wicket - hindutamil.in
sports,அணிக்கு திரும்பிய பும்ரா: அயர்லாந்துக்கு எதிரான டி20 ஆட்டத்தில் கேப்டனாக அறிவிப்பு | Jasprit Bumrah returns to lead India against Ireland T20Is - hindutamil.in
sports,“தவறு செய்கிறது பிசிசிஐ” - ஐபிஎல் சம்பவங்களை முன்வைத்து கபில் தேவ் விளாசல் | Kapil Dev criticises BCCI over india defeated by west indies - hindutamil.in
sports,"“மகா அறுவை!”- ஒட்டுமொத்த ஆஸ்திரேலிய அணி மீதும் இங்கிலாந்து ரசிகர்கள் கேலி | Usman Khawaja, Marnus Labuschagne Hit Back at England Fan After calling Australian Team Boring - hindutamil.in"
sports,"10 பவுண்டரி, 13 சிக்ஸர், 40 பந்தில் செஞ்சுரி.. - நிகோலஸ் பூரன் அதிரடியால் கோப்பை வென்ற எம்.ஐ நியூயார்க் | MLC 2023 final: Nicholas Pooran hits 55-ball 137 for MI New York vs Seattle Orcas - hindutamil.in"
sports,ஆஷஸ் 5-வது டெஸ்ட் | ஆஸி. வெற்றிக்கு 384 ரன்கள் இலக்கு | Ashes 5th Test australia chasing 384 runs target for victory - hindutamil.in
sports,பிஃபா மகளிர் உலகக் கோப்பை கால்பந்து: கொலம்பியா வெற்றி | FIFA Women s World Cup Soccer Colombia wins - hindutamil.in
sports,அல்டிமேட் டேபிள் டென்னிஸ் சீசன் 4 | சென்னையை வீழ்த்தி பட்டம் வென்றது கோவா | Ultimate Table Tennis Season 4 Goa beat Chennai to win the title - hindutamil.in
sports,6 சிக்ஸர்கள் முதல் 600+ விக்கெட்கள் வரை: ஓய்வை அறிவித்த ஸ்டூவர்ட் பிராடுக்கு யுவராஜ் வாழ்த்து | from 6 sixes to 600 wickets Yuvraj singh congrats stuart Broad on retirement - hindutamil.in
sports,"2019-ம் ஆண்டுக்குப் பிறகு இந்தியாவை வீழ்த்திய மே.இ.தீவுகள்! வாய்ப்பை பயன்படுத்தாத சஞ்சு சாம்சன், உம்ரன் மாலிக், கில்! | West Indies Cricket- Sanju Samson, Umran Malik - hindutamil.in"
sports,ஆஸ்திரேலிய பவுலர்களுக்கு வரலாறு காணாத அடி: பாஸ்பால் அதிரடியில் குழம்பிப் போன கமின்ஸ்! | Cummins confued as Aussie bowlers witness great blow - hindutamil.in
sports,அல்டிமேட் டேபிள் டென்னிஸ் சீசன் 4 - புனேவை வீழ்த்தி இறுதிப் போட்டியில் நுழைந்தது சென்னை | Ultimate Table Tennis Season 4 - Chennai beat Pune to enter the finals - hindutamil.in
sports,ஆஸி.யுடன் கடைசி டெஸ்ட் - இங்கிலாந்து அணி 377 ரன்கள் முன்னிலை | England lead by 377 runs against Australia - hindutamil.in
sports,ஜப்பான் ஓபன் பாட்மிண்டன் - லக்சயா சென் தோல்வி | Japan Open Badminton - Lakshya Sen Defeats - hindutamil.in
sports,உலக மகளிர் கால்பந்து - பிரேசிலை வீழ்த்தியது பிரான்ஸ் மகளிர் அணி | Women World cup football- France Women beat Brazil - hindutamil.in
sports,துப்பாக்கி சுடுதல் போட்டி: தங்கம் வென்றார் இளவேனில் வாலறிவன் | Shooting competition: Elavenil Valarivan wins gold - hindutamil.in
sports,‘எப்போதும் ஆக்ரோஷஆட்டம்தான்’ - அல்டிமேட் டேபிள் டென்னிஸில் அசத்தும் சென்னை பொண்ணு ரீத் ரிஷ்யா | Chennai girl Reeth Rishya excels in Ultimate Table Tennis - hindutamil.in
sports,WI vs IND | இரண்டாவது ஒருநாள் போட்டி - 6 விக்கெட் வித்தியாசத்தில் மேற்கு இந்தியத் தீவுகள் அபார வெற்றி | WI vs IND | West Indies won by 6 wkts against india - hindutamil.in
sports,சர்வதேச கிரிக்கெட்டில் இருந்து ஓய்வு - ஸ்டூவர்ட் பிராட் அறிவிப்பு | Stuart Broad to retire from cricket at end of Ashes Oval Test - hindutamil.in
sports,"WI vs IND | இரண்டாவது ஒருநாள் போட்டி - இந்திய அணி 181 ரன்களுக்கு ஆல் அவுட் | Shepherd, Motie roll out India for 181 in 2nd odi against West Indies - hindutamil.in"
sports,"அல்டிமேட் டேபிள் டென்னிஸ் சீசன் 4 | இறுதிப் போட்டியில் கால்பதித்தது கோவா அணி - ஆல்வரோ ரோபிள்ஸ், ரீத் ரிஷ்யா அபாரம் | Ultimate Table Tennis Season 4 | The Goa team played in the final - hindutamil.in"
sports,ரூ.16 கோடியில் மேம்படுத்தப்பட்ட மேயர் ராதாகிருஷ்ணன் விளையாட்டரங்கு - முதல்வர் ஸ்டாலின் திறந்து வைத்தார் | CM Stalin inaugurated the Rs 16 crore upgraded Mayor Radhakrishnan Stadium - hindutamil.in
sports,உலகக் கோப்பை கால்பந்து - ஹைதியை வீழ்த்திய சீன மகளிர் அணி | Football World Cup - Chinese women team beat Haidi - hindutamil.in
sports,ஜப்பான் ஓபன் பாட்மிண்டன் - லக்சயா முன்னேற்றம் | Japan Open Badminton - Lakshya Sen enters semi-finals - hindutamil.in
sports,மேற்கு இந்தியத் தீவுகள் அணிக்கு எதிரான போட்டி: ஜடேஜா - குல்தீப் யாதவ் இணைந்து புதிய சாதனை | Match against West Indies: Jadeja - Kuldeep Yadav create a new record - hindutamil.in
sports,சஞ்சு சாம்சன் திறமையை அழித்தொழிக்கிறாரா ரோகித் சர்மா? | does rohit sharma destroying Sanju Samson s talent - hindutamil.in
sports,Deodhar Trophy | ரியான் பராக் 84 பந்துகளில் சதம் விளாசி அசத்தல் | riyan parag hits 84 ball hundred in deodhar trophy - hindutamil.in
sports,ஆஷஸ் 5-வது டெஸ்ட் | 283 ரன்களுக்கு ஆட்டமிழந்தது இங்கிலாந்து | Ashes 5th Test England were bowled out for 283 runs - hindutamil.in
sports,"அல்டிமேட் டேபிள் டென்னிஸ் சீசன் 4: சென்னை, டெல்லி அணிகள் அரை இறுதிக்கு முன்னேற்றம் | Ultimate Table Tennis Season 4 Chennai Delhi advance to semi finals - hindutamil.in"
sports,"கால் இறுதி சுற்றில் பிரனோய், லக்‌ஷயா சென் | prannoy hs Lakshya Sen in the quarter finals - hindutamil.in"
sports,டி20 உலகக் கோப்பைக்கு அயர்லாந்து அணி தகுதி | Ireland qualified for the T20 World Cup - hindutamil.in
sports,"இலங்கைக்கு எதிரான 2-வது டெஸ்ட் போட்டியில் இன்னிங்ஸ், 222 ரன் வித்தியாசத்தில் பாகிஸ்தான் அணி வெற்றி | Pakistan won 2nd Test against Sri Lanka by an innings and a margin of 222 runs - hindutamil.in"
sports,"இஷான் கிஷன், குல்தீப் யாதவ் அபாரம் - மேற்கு இந்தியத் தீவுகள் அணியை எளிதாக வீழ்த்தியது இந்தியா | India won by 5 wkts against West Indies - hindutamil.in"
sports,“இங்கிலாந்து அணிக்காக பரிதாபப்படுகிறேன். ஏனெனில்...” - முன்னாள் ஆஸி. ஸ்பின்னர் | Ashes 2023 Kerry O’Keefe blasts england team over their performances - hindutamil.in
sports,சென்னையில் ஆசிய சாம்பியன்ஷிப் ஹாக்கி தொடர் - ஒரே டிக்கெட்டில் 3 போட்டிகளை காணலாம்! | get a ticket for the Asia Hockey Series will be able to watch all 3 matches on - hindutamil.in
sports,சிக்ஸ் பேக் உடன் அர்ஜுன் டெண்டுல்கர் பகிர்ந்த மிரர் செல்ஃபி! | Arjun Tendulkar shares mirror selfie with six pack - hindutamil.in
sports,ஹிஜாபை துறந்த ஈரானிய செஸ் வீராங்கனைக்கு ஸ்பெயின் நாட்டு குடியுரிமை | Spanish citizenship granted for Iranian chess player who gave up hijab - hindutamil.in
sports,உலகக் கோப்பைக்கு முன்னர் அணிக்கு திரும்புவார் என நம்புகிறோம்: பும்ரா குறித்து ரோகித் | Hope he return to team before World Cup india skipper Rohit sharma on Bumrah - hindutamil.in
sports,“இப்போதைக்கு அதற்கு வாய்ப்பு இல்லை” - ஓய்வு குறித்து ஜேம்ஸ் ஆண்டர்சன் | There is no chance for that now england player James Anderson on retirement - hindutamil.in
sports,ஆஷஸ் கடைசி டெஸ்ட் இன்று தொடக்கம் | last match of the ashes 2023 to start today england australia - hindutamil.in
sports,அல்டிமேட் டேபிள் டென்னிஸ்: அரை இறுதிக்கு முன்னேறியது கோவா | Ultimate Table Tennis Goa advances to semi finals - hindutamil.in
sports,"அப்துல் ஷபிக் 201, அகா சல்மான் 132 ரன் விளாசல்: பாகிஸ்தான் 563 ரன் குவிப்பு | Abdul Shafiq 201 Agha Salman 132 Pakistan scores 563 runs versus sri lanka - hindutamil.in"
sports,இந்திய ஹாக்கி அணி ஸ்பெயினிடம் தோல்வி | Indian hockey team lost to Spain - hindutamil.in
sports,ஜப்பான் ஓபன் பாட்மிண்டன்: 7-வது முறையாக முதல் சுற்றுடன் வெளியேறினார் பி.வி.சிந்து | Japan Open Badminton PV Sindhu exits in the first round for the 7th time - hindutamil.in
sports,முதல் ஒருநாள் கிரிக்கெட் போட்டியில் இந்தியா - மேற்கு இந்தியத் தீவுகள் இன்று மோதல் | India vs West Indies to play in the first ODI today - hindutamil.in
sports,குறைந்த பந்துகளில் அதிக ரன்கள்: அதிரடி கிங் விரேந்திர சேவாக் தான் டாப்! | Virender Sehwag top scored batsman in cricket history here why - hindutamil.in
sports,"‘என் கரியரையே முடித்துவிட்டாய்!’ - கேட்சை விட்ட கோலியிடம் ஜாகீர் கான் சொன்னது இதுதானா? | When Kohli apologised Zakir khan told him, you have ended my career - hindutamil.in"
sports,இன்டர் மியாமிக்காக 2 கோல்கள் பதிவு செய்த மெஸ்ஸி; அசிஸ்ட் செய்தும் அசத்தல்! | Messi scored two more goals for Inter Miami an assist too - hindutamil.in
sports,ஹர்மன்பீரித் நடந்துகொண்ட விதம் சரியல்ல: அப்ரீடி விமர்சனம் | Shahid Afridi attacks Harmanpreet Kaur over controversial conduct in Bangladesh ODI - hindutamil.in
sports,4 ஓவர்கள் வீசி 7 விக்கெட்டுகளை வீழ்த்திய மலேசிய வீரர் ஷியஸ்ருல் இட்ருஸ்: டி20 கிரிக்கெட் சாதனை! | Malaysian bowler Syazrul Idrus bowled 4 overs took 7 wickets T20 cricket record - hindutamil.in
sports,WI vs IND | “அஸ்வின் தான் எனது தொடர் நாயகன்” - ஜாகீர் கான் | West indies versus india Ashwin is my player of the series Zaheer Khan - hindutamil.in
sports,ODI WC | அக்.15-ம் தேதி நடைபெற உள்ள IND vs PAK போட்டி மாற்றியமைக்க வாய்ப்பு | ODI WC india pakistan match to be held on Octobe 15 likely to be rescheduled - hindutamil.in
sports,ஆசிய சாம்பியன்ஸ் டிராபி: இந்திய ஹாக்கி அணி அறிவிப்பு | Asian Champions Trophy Indian Hockey Team Announced - hindutamil.in
sports,ஜப்பான் ஓபன் பாட்மிண்டன்: 2-வது சுற்றில் ஸ்ரீகாந்த் | Japan Open Badminton Srikanth in 2nd round - hindutamil.in
sports,"இந்தியாவுக்கு எதிரான ஒருநாள் போட்டி தொடர்: மே.இ.தீவுகள் அணியில் ஷிம்ரன் ஹெட்மயர், ஓஷன் தாமஸ் | ODI series against India Shimron Hetmyer Oshane Thomas in west indies squad - hindutamil.in"
sports,"சாட்விக், ஷிராக் ஜோடிக்கு தரவரிசையில் 2-வது இடம் | satwik and chirag are ranked number 2 in world badminton - hindutamil.in"
sports,SL vs PAK | கொழும்பு டெஸ்ட் போட்டி மழையால் பாதிப்பு | sri lanka vs pakistan Colombo Test match affected by rain - hindutamil.in
sports,வங்கதேச அணிக்கு எதிராக நடந்துகொண்ட விதம்: இந்திய கேப்டன் ஹர்மன்பிரீத் கவுர் சஸ்பெண்ட் | Harmanpreet Kaur suspended by ICC for Code of Conduct breach - hindutamil.in
sports,"இஷான் கிஷன், சஞ்சு சாம்சன்... இருவரில் உலகக் கோப்பை அணியில் இடம்பெறப் போவது யார்? | Ishan Kishan vs Sanju Samson who should be India for the 2023 World Cup - hindutamil.in"
sports,ஆஷஸ் தொடரை இங்கிலாந்து அணி வெல்ல முடியாததற்கு அவர்களே காரணம்: கிளென் மெக்ரா | McGrath says England to blame for failing to regain Ashes - hindutamil.in
sports,2022-ல் தோனிக்கும் ஜடேஜாவுக்கும் உரசல் ஏற்பட்டதா? - அம்பத்தி ராயுடு பதில் | Ex-CSK batter Ambati Rayudu opens up on Ravindra Jadeja-MS Dhoni 2022 rift - hindutamil.in
sports,அவர்கள் விளையாடும் ஆடுகளங்களை பார்க்க வேண்டும்: பாஸ்பால் குறித்து இஷான் கிஷன் | We have to see what kind of pitches they play on Ishan Kishan on bazball - hindutamil.in
sports,MLC | பிளே-ஆஃப் சுற்றுக்கு டெக்சாஸ் சூப்பர் கிங்ஸ் அணி தகுதி! | MLC Texas Super Kings qualified for the play off - hindutamil.in
sports,பாகிஸ்தானுக்கு எதிரான டெஸ்டில் 166 ரன்களுக்கு சுருண்டது இலங்கை | Sri Lanka were bowled out for 166 runs in the Test against Pakistan - hindutamil.in
sports,"ஜூனியர் துப்பாக்கி சுடுதலில் இந்தியாவுக்கு 2-வது இடம்: 6 தங்கம், 6 வெள்ளியுடன் 17 பதக்கம் பெற்றது | India 2nd in Junior Shooting 17 medals with 6 gold 6 silver - hindutamil.in"
sports,டென்ட் பெக்கிங் தொடரில் இந்தியா பதக்க வேட்டை | India hunt for medal in tent pegging series - hindutamil.in
sports,அமெரிக்க டென்னிஸ் | கோப்பை வென்றார் கர்மான் கவுர் | American Tennis Karman Kaur won the trophy - hindutamil.in
sports,12.2 ஓவர்களில் 100 ரன்களை கடந்து அசத்தல்: 22 வருட சாதனையை முறியடித்தது இந்திய அணி | team india scored 100 runs in 12 overs breaks 22 years record - hindutamil.in
sports,"WI vs IND | மழையால் 2வது டெஸ்ட் டிரா: மே.இ தீவுகள் அணிக்கு எதிராக தொடரை கைப்பற்றியது இந்தியா | West Indies vs India, 2nd Test Match drawn due to rain - hindutamil.in"
